,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
701,Late Harvest,Royal Tokaji,2017,4.2,19.99,Tokaj,Hungary,,,,,,
702,Vouvray Le Mont Moelleux Première Trie,Domaine Huet,2005,4.6,99.0,Vouvray,France,,,,,,
703,Berncasteler Doctor Riesling Auslese,Dr. H. Thanisch,2015,4.1,60.0,Mosel,Germany,Riesling,3.2962029999999998,3.1507517999999997,3.2832708,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
704,Brauneberger Juffer Sonnenuhr Riesling Auslese,Fritz Haag,2018,4.3,49.0,Brauneberg,Germany,Riesling,4.363487,3.1031642,3.367724,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
705,Ben Ryé Passito di Pantelleria,Donnafugata,2017,4.5,44.0,Passito di Pantelleria,Italy,,,,,,
706,Vin de Constance (Natural Sweet),Klein Constantia,2016,4.5,92.45,Constantia,South Africa,,,,,,
707,Tokaji Aszú 3 Puttonyos,Oremus,2014,4.1,38.35,Tokaj,Hungary,,,,,,
708,Tokaji Aszú 5 Puttonyos,Oremus,2008,4.4,67.49,Tokaj,Hungary,,,,,,
709,5 Puttonyos Aszú (Blue Label),Royal Tokaji,2016,4.4,56.0,Tokaj,Hungary,,,,,,
710,Sauternes Barsac (Premier Grand Cru Classé),Château Coutet,2017,4.1,55.0,Barsac,France,Sauvignon Blanc,4.3556337,4.7459097,4.881172,,
711,Vouvray Le Haut-Lieu Moelleux,Domaine Huet,2015,3.9,54.99,Vouvray,France,Chenin Blanc,3.6023684,2.5157895,2.3976316000000004,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
712,Sauternes (Premier Grand Cru Classé),Château Suduiraut,2010,4.3,67.18,Sauternes,France,Sauvignon Blanc,4.363766,4.741132299999999,4.8958597,,
713,Castelnau de Suduiraut Sauternes,Château Suduiraut,2008,3.9,19.0,Sauternes,France,Sauvignon Blanc,4.3702135,4.77425,4.911257,,
714,Castelnau de Suduiraut Sauternes,Château Suduiraut,2011,3.9,19.99,Sauternes,France,Sauvignon Blanc,4.3702135,4.77425,4.911257,,
715,Late Harvest Reserva Sémillon,Undurraga,2014,3.6,75.0,Maipo Valley,Chile,,,,,,
716,Sauternes,Château Grillon,2011,4.0,22.99,Sauternes,France,Sauvignon Blanc,4.348026,4.8568587,4.9585485,,
717,Muscat,V. Sattui,2016,4.2,27.0,California,United States,,,,,,
718,Castello di Poppiano Vin Santo della Torre Grande,Conte Ferdinando Guicciardini,2008,4.1,31.16666666666667,Vin Santo,Italy,,,,,,
719,Sauternes (Premier Grand Cru Classé),Château de Rayne Vigneau,1983,4.7,88.0,Sauternes,France,Sauvignon Blanc,4.348711499999999,4.690018,4.8567557,,
720,Aszu 6 Puttonyos,Baron Bornemisza,2007,4.2,64.5,Tokaj,Hungary,,,,,,
721,Les Rouannières Coteaux du Layon 'Beaulieu',Château Pierre-Bise,2017,4.4,37.13,Coteaux du Layon 'Beaulieu-sur-Layon',France,Chenin Blanc,3.6377661,3.1768084,3.4617553,,"Loire Chenin Blanc is characterized by its distinctive high acidity. Most tend to be off-dry to medium sweet, with notes of flowers, straw and honey.

The best sweet styles are made from grapes affected by noble rot, which become golden and honeyed. Dry styles possess a chalky minerality to them.

Spanning the Loire River as it flows out to the Atlantic Ocean, the region has diverse soils and climates, meaning Chenin Blanc comes in all different styles.

Because of the grape's inherent high acidity, Chenin Blanc's charm can be lost in cooler vintages, with the acid overpowering."
722,Juffer Sonnenuhr Riesling Spätlese,Schloss Lieser,2014,4.0,32.0,Mosel,Germany,Riesling,3.6027546000000004,3.1390376,3.6641698,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
723,Nummer 7 Nouvelle Vague Chardonnay Trockenbeerenauslese,Kracher,1998,4.3,80.0,Burgenland,Austria,Chardonnay,,,,,
724,Wehlener Sonnenuhr Riesling Auslese,Kerpen,2006,4.3,39.99,Wehlen,Germany,Riesling,3.4038305,3.4766006000000003,3.9288886,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
725,Praepositus Moscato Rosa,Abbazia di Novacella (Stiftskellerei Neustift),2017,3.9,40.0,Trentino-Alto Adige,Italy,,,,,,
726,Zeltinger Schlossberg Riesling Auslese,Selbach-Oster,2016,4.2,43.99,Mosel,Germany,Riesling,4.421846400000001,3.2798462,2.8967693,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
727,Loupiac,Château du Cros,2015,3.8,14.99,Loupiac,France,,,,,,
728,Electra White (California Moscato),Quady,2013,4.4,10.95,Madera,United States,,,,,,
729,Sauternes (Premier Grand Cru Classé),Château de Rayne Vigneau,1982,4.2,75.0,Sauternes,France,Sauvignon Blanc,4.348711499999999,4.690018,4.8567557,,
730,Zeltinger Himmelreich Riesling Auslese,Selbach-Oster,2006,4.2,54.57,Mosel,Germany,Riesling,3.8866665,3.4733330999999996,2.6166666000000003,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
731,Malvasia Volcanica Semidulce,Bermejo,2017,4.3,21.0,Lanzarote,Spain,,,,,,
732,Vidal Icewine,Pelee Island Winery,2008,4.4,43.33,Lake Erie North Shore,Canada,,,,,,
733,Cuvée Tardive Fleurie,Clos de la Roilette,2013,3.7,19.99,Fleurie,France,Gamay,4.2049184,2.1784594,1.5103852,2.037383,"Beaujolais is the most southern wine growing region in Burgundy, though it is substantially different from rest of Burgundy, both in climate and in the wine it produces, it is often thought of as its own appellation.

Beaujolais produces light, dry red wines made from Gamay. Perhaps what the region is best known for is Beaujolais Nouveau, a fresh and fruity red wine made for immediate consumption.

Beaujolais is described as a refreshing red with low tannins and bright acidity. Juicy strawberry and raspberry fruit aromas are the hallmark of these wines. The more serious Beaujolais Crus sport mineral and earthy notes, as well as tart cranberry and violet overtones.

Some 35 million bottles of Beaujolais Nouveau are packed and shipped worldwide, within two months of harvest, hitting US shores around Thanksgiving! Roughly one-third of Beaujolais' production is dedicated to producing wines in the quaffable Nouveau style.

The remaining production is typically labeled as Beaujolais-Villages and there are 10 distinctive Crus, which are from distinct vineyard sites. Beaujolais Crus, unlike Nouveau wines, are darker in color, richer and fuller in body and can withstand some aging.

Nouveau is a classic wine at the Thanksgiving table—it loves roasted turkey and cranberry sauce, and it will also pair amiably with smoked salmon or trout, pork chops, quiche and charcuterie."
734,Sauternes (Lur Saluces),Château de Fargues,1986,4.4,144.93,Sauternes,France,Sauvignon Blanc,4.392823,4.779227,4.9527965,,
735,Wehlener Sonnenuhr Riesling Spätlese,Kerpen,2012,4.2,19.5,Wehlen,Germany,Riesling,4.16,3.1704,3.1407998,,"Riesling is without question Germany's favorite grape. Widely planted, though once derided, Riesling is the superstar of the white wine world at the moment.

There is a lot of scope for versatility with this sweet, viscous wine, though you can expect to get hints of tropical fruit, nectarine, melon and pineapple from a solid Riesling.

The grape originated in the Rhine region of Germany, and the best of them are said to grow along the banks of the Mosel River on the beautiful steep, south facing hills.

There are six categories of Riesling which indicate the ripeness of the grapes. Kabinett is considered “off-dry” and is a typically ripe grape. Spätlese is riper and therefor sweeter, and Auslese is even riper still. Beyond on that you have Beerenauslese, Trockenbeerenauslese and Eiswein (or ice wine), all getting sweeter, more viscous and more expensive.

It's a favorite in the food and beverage industry because of its willingness to play with a wide variety of foods, particular spicy dishes. The current Asian fusion boom is thought to have had a tremendous effect on Riesling's popularity."
